t_prot (min),t_left (min),t_right(min),f_left (N),f_right (N),slope (%),speed (km/h),gear
2.3622,2.3622,2.3622,0,132.7,0.0090477,14.236,0
2.3623,2.3624,2.3623,0,117.84,0.0090488,14.237,0
2.3625,2.3625,2.3625,0,104.8,0.0090499,14.237,0
2.3627,2.3627,2.3627,0,92.91,0.0090511,14.238,0
2.3628,2.3629,2.3628,0,81.13,0.0090522,14.239,0
2.363,2.363,2.363,0,69.692,0.0090533,14.24,0
2.3632,2.3632,2.3632,0,59.356,0.0090545,14.24,0
2.3633,2.3634,2.3633,0,50.046,0.0090556,14.241,0
2.3635,2.3635,2.3635,0,41.648,0.0090567,14.242,0
2.3637,2.3637,2.3637,0,35.416,0.0090578,14.243,0
2.3638,2.3639,2.3638,0,0,0.009059,14.243,0
2.364,2.364,2.364,0,0,0.0090601,14.244,0
2.3642,2.3642,2.3642,0,0,0.0090612,14.245,0
2.3643,2.3644,2.3643,0,0,0.0090624,14.246,0
2.3645,2.3645,2.3645,0,0,0.0090635,14.246,0
2.3647,2.3647,2.3647,0,0,0.0090646,14.247,0
2.3648,2.3649,2.3648,0,0,0.0090657,14.248,0
2.365,2.365,2.365,0,0,0.0090669,14.249,0
2.3652,2.3652,2.3652,0,0,0.009068,14.249,0
2.3653,2.3654,2.3653,0,0,0.0090691,14.25,0
2.3655,2.3655,2.3655,0,0,0.0090702,14.251,0
2.3657,2.3657,2.3657,0,0,0.0090714,14.252,0
2.3658,2.3659,2.3658,0,0,0.0090725,14.252,0
2.366,2.366,2.366,0,0,0.0090736,14.253,0
2.3662,2.3662,2.3662,0,0,0.0090748,14.254,0
2.3663,2.3664,2.3663,0,0,0.0090759,14.255,0
2.3665,2.3665,2.3665,0,0,0.009077,14.255,0
2.3667,2.3667,2.3667,0,0,0.0090781,14.256,0
2.3668,2.3669,2.3668,0,0,0.0090793,14.257,0
2.367,2.367,2.367,0,0,0.0090804,14.258,0
2.3672,2.3672,2.3672,0,0,0.0090815,14.258,0
2.3673,2.3674,2.3673,0,0,0.0090827,14.259,0
2.3675,2.3675,2.3675,0,0,0.0090838,14.26,0
2.3677,2.3677,2.3677,0,0,0.0090849,14.261,0
2.3678,2.3679,2.3678,0,0,0.009086,14.261,0
2.368,2.368,2.368,0,0,0.0090872,14.262,0
2.3682,2.3682,2.3682,0,0,0.0090897,14.262,0
2.3683,2.3684,2.3683,0,0,0.0090923,14.263,0
2.3685,2.3685,2.3685,0,0,0.0090949,14.263,0
2.3687,2.3687,2.3687,0,0,0.0090975,14.264,0
2.3688,2.3689,2.3688,0,0,0.0091001,14.264,0
2.369,2.369,2.369,69.958,0,0.0091027,14.264,0
2.3692,2.3692,2.3692,90.63,0,0.0091054,14.265,0
2.3693,2.3694,2.3693,67.868,0,0.009108,14.265,0
2.3695,2.3695,2.3695,55.024,0,0.0091106,14.266,0
2.3697,2.3697,2.3697,64.676,0,0.0091132,14.266,0
2.3698,2.3699,2.3698,90.288,0,0.0091158,14.266,0
2.37,2.37,2.37,118.67,0,0.0091184,14.267,0
2.3702,2.3702,2.3702,148.5,0,0.009121,14.267,0
2.3703,2.3704,2.3703,180.08,0,0.0091236,14.268,0
2.3705,2.3705,2.3705,208.43,0,0.0091262,14.268,0
2.3707,2.3707,2.3707,220.74,0,0.0091288,14.268,0
2.3708,2.3709,2.3708,230.58,0,0.0091315,14.269,0
2.371,2.371,2.371,231.72,0,0.0091341,14.269,0
2.3712,2.3712,2.3712,229.1,0,0.0091367,14.27,0
2.3713,2.3714,2.3713,224.05,0,0.0091393,14.27,0
2.3715,2.3715,2.3715,214.51,0,0.0091419,14.27,0
2.3717,2.3717,2.3717,202.27,0,0.0091445,14.271,0
2.3718,2.3719,2.3718,185.82,0,0.0091471,14.271,0
2.372,2.372,2.372,169.56,0,0.0091497,14.271,0
2.3722,2.3722,2.3722,154.55,0,0.0091523,14.272,0
2.3723,2.3724,2.3723,140.45,0,0.009155,14.272,0
2.3725,2.3725,2.3725,126.81,0,0.0091576,14.273,0
2.3727,2.3727,2.3727,113.28,0,0.0091602,14.273,0
2.3728,2.3729,2.3728,102.14,0,0.0091628,14.273,0
2.373,2.373,2.373,91.2,0,0.0091654,14.274,0
2.3732,2.3732,2.3732,79.23,0,0.009168,14.274,0
2.3733,2.3734,2.3733,68.894,0,0.0091706,14.275,0
2.3735,2.3735,2.3735,58.33,0,0.0091732,14.275,0
2.3737,2.3737,2.3737,48.07,0,0.0091758,14.275,0
2.3738,2.3739,2.3738,40.394,0,0.0091784,14.276,0
2.374,2.374,2.374,33.554,0,0.0091811,14.276,0
2.3742,2.3742,2.3742,0,0,0.0091837,14.277,0
2.3743,2.3744,2.3743,0,0,0.0091863,14.277,0
2.3745,2.3745,2.3745,0,0,0.0091889,14.277,0
2.3747,2.3747,2.3747,0,0,0.0091915,14.278,0
2.3748,2.3749,2.3748,0,0,0.0091941,14.278,0
2.375,2.375,2.375,0,0,0.0091967,14.278,0
2.3752,2.3752,2.3752,0,0,0.0091993,14.279,0
2.3753,2.3754,2.3753,0,0,0.0092019,14.279,0
2.3755,2.3755,2.3755,0,0,0.0092045,14.28,0
2.3757,2.3757,2.3757,0,0,0.0092072,14.28,0
2.3758,2.3759,2.3758,0,0,0.0092098,14.28,0
2.376,2.376,2.376,0,0,0.0092124,14.281,0
2.3762,2.3762,2.3762,0,0,0.009215,14.281,0
2.3763,2.3764,2.3763,0,0,0.0092176,14.282,0
2.3765,2.3765,2.3765,0,0,0.0092202,14.282,0
2.3767,2.3767,2.3767,0,0,0.0092228,14.282,0
2.3768,2.3769,2.3768,0,0,0.0092254,14.283,0
2.377,2.377,2.377,0,0,0.009228,14.283,0
2.3772,2.3772,2.3772,0,0,0.0092306,14.284,0
2.3773,2.3774,2.3773,0,0,0.0092333,14.284,0
2.3775,2.3775,2.3775,0,0,0.0092359,14.284,0
2.3777,2.3777,2.3777,0,0,0.0092385,14.285,0
2.3778,2.3779,2.3778,0,0,0.0092411,14.285,0
2.378,2.378,2.378,0,0,0.0092437,14.285,0
2.3782,2.3782,2.3782,0,0,0.0092463,14.286,0
2.3783,2.3784,2.3783,0,0,0.0092489,14.286,0
2.3785,2.3785,2.3785,0,0,0.0092515,14.287,0
2.3787,2.3787,2.3787,0,0,0.0092541,14.287,0
2.3788,2.3789,2.3788,0,0,0.0092567,14.287,0
2.379,2.379,2.379,0,0,0.0092594,14.288,0
2.3792,2.3792,2.3792,0,0,0.009262,14.288,0
2.3793,2.3794,2.3793,0,0,0.0092646,14.289,0
2.3795,2.3795,2.3795,0,0,0.0092672,14.289,0
2.3797,2.3797,2.3797,0,0,0.0092698,14.289,0
2.3798,2.3799,2.3798,0,0,0.0092724,14.29,0
2.38,2.38,2.38,0,0,0.009275,14.29,0
2.3802,2.3802,2.3802,0,0,0.0092776,14.291,0
2.3803,2.3804,2.3803,0,0,0.0092802,14.291,0
2.3805,2.3805,2.3805,0,0,0.0092828,14.291,0
2.3807,2.3807,2.3807,0,0,0.0092855,14.292,0
2.3808,2.3809,2.3808,0,0,0.0092881,14.292,0
2.381,2.381,2.381,0,0,0.0092907,14.292,0
2.3812,2.3812,2.3812,0,0,0.0092933,14.293,0
2.3813,2.3814,2.3813,0,0,0.0092959,14.293,0
2.3815,2.3815,2.3815,0,0,0.0092985,14.294,0
2.3817,2.3817,2.3817,0,0,0.0093011,14.294,0
2.3818,2.3819,2.3818,0,0,0.0093037,14.294,0
2.382,2.382,2.382,0,0,0.0093063,14.295,0
2.3822,2.3822,2.3822,0,0,0.0093089,14.295,0
2.3823,2.3824,2.3823,0,0,0.0093116,14.296,0
2.3825,2.3825,2.3825,0,0,0.0093142,14.296,0
2.3827,2.3827,2.3827,0,0,0.0093168,14.296,0
2.3828,2.3829,2.3828,0,144.17,0.0093194,14.297,0
2.383,2.383,2.383,0,85.88,0.009322,14.297,0
2.3832,2.3832,2.3832,0,50.882,0.0093246,14.298,0
2.3833,2.3834,2.3833,0,30.78,0.0093272,14.298,0
2.3835,2.3835,2.3835,0,32.452,0.0093298,14.298,0
2.3837,2.3837,2.3837,0,52.668,0.0093324,14.299,0
2.3838,2.3839,2.3838,0,79.154,0.009335,14.299,0
2.384,2.384,2.384,0,96.406,0.0093377,14.299,0
2.3842,2.3842,2.3842,0,132.51,0.0093403,14.3,0
2.3843,2.3844,2.3843,0,169.1,0.0093429,14.3,0
2.3845,2.3845,2.3845,0,213.07,0.0093455,14.301,0
2.3847,2.3847,2.3847,0,243.09,0.0093481,14.301,0
2.3848,2.3849,2.3848,0,248.86,0.0093518,14.302,0
2.385,2.385,2.385,0,252.55,0.0093556,14.303,0
2.3852,2.3852,2.3852,0,240.81,0.0093593,14.304,0
2.3853,2.3854,2.3853,0,221.54,0.0093631,14.305,0
2.3855,2.3855,2.3855,0,193.57,0.0093669,14.306,0
2.3857,2.3857,2.3857,0,165.83,0.0093707,14.307,0
2.3858,2.3859,2.3858,0,143.79,0.0093744,14.308,0
2.386,2.386,2.386,0,127.07,0.0093782,14.309,0
2.3862,2.3862,2.3862,0,113.47,0.009382,14.31,0
2.3863,2.3864,2.3863,0,104.23,0.0093857,14.312,0
2.3865,2.3865,2.3865,0,93.936,0.0093895,14.313,0
2.3867,2.3867,2.3867,0,82.422,0.0093933,14.314,0
2.3868,2.3869,2.3868,0,73.834,0.0093971,14.315,0
2.387,2.387,2.387,0,65.968,0.0094008,14.316,0
2.3872,2.3872,2.3872,0,59.204,0.0094046,14.317,0
2.3873,2.3874,2.3873,0,51.566,0.0094084,14.318,0
2.3875,2.3875,2.3875,0,42.978,0.0094122,14.319,0
2.3877,2.3877,2.3877,0,36.518,0.0094159,14.32,0
2.3878,2.3879,2.3878,0,30.286,0.0094197,14.321,0
2.388,2.388,2.388,0,0,0.0094235,14.322,0
2.3882,2.3882,2.3882,0,0,0.0094272,14.323,0
2.3883,2.3884,2.3883,0,0,0.009431,14.324,0
2.3885,2.3885,2.3885,0,0,0.0094348,14.325,0
2.3887,2.3887,2.3887,0,0,0.0094386,14.326,0
2.3888,2.3889,2.3888,0,0,0.0094423,14.327,0
2.389,2.389,2.389,0,0,0.0094461,14.328,0
2.3892,2.3892,2.3892,0,0,0.0094499,14.329,0
2.3893,2.3894,2.3893,0,0,0.0094536,14.331,0
2.3895,2.3895,2.3895,0,0,0.0094574,14.332,0
2.3897,2.3897,2.3897,0,0,0.0094612,14.333,0
2.3898,2.3899,2.3898,0,0,0.009465,14.334,0
2.39,2.39,2.39,0,0,0.0094687,14.335,0
2.3902,2.3902,2.3902,0,0,0.0094725,14.336,0
2.3903,2.3904,2.3903,0,0,0.0094763,14.337,0
2.3905,2.3905,2.3905,0,0,0.00948,14.338,0
2.3907,2.3907,2.3907,0,0,0.0094838,14.339,0
2.3908,2.3909,2.3908,0,0,0.0094876,14.34,0
2.391,2.391,2.391,0,0,0.0094914,14.341,0
2.3912,2.3912,2.3912,0,0,0.0094951,14.342,0
2.3913,2.3914,2.3913,0,0,0.0094989,14.343,0
2.3915,2.3915,2.3915,0,0,0.0095027,14.344,0
2.3917,2.3917,2.3917,0,0,0.0095064,14.345,0
2.3918,2.3919,2.3918,0,0,0.0095102,14.346,0
2.392,2.392,2.392,0,0,0.009514,14.347,0
2.3922,2.3922,2.3922,0,0,0.0095178,14.348,0
2.3923,2.3924,2.3923,0,0,0.0095215,14.35,0
2.3925,2.3925,2.3925,84.778,0,0.0095253,14.351,0
2.3927,2.3927,2.3927,61.826,0,0.0095291,14.352,0
2.3928,2.3929,2.3928,0,0,0.0095328,14.353,0
2.393,2.393,2.393,0,0,0.0095366,14.354,0
2.3932,2.3932,2.3932,46.322,0,0.0095404,14.355,0
2.3933,2.3934,2.3933,72.884,0,0.0095442,14.356,0
2.3935,2.3935,2.3935,105.64,0,0.0095479,14.357,0
2.3937,2.3937,2.3937,150.25,0,0.0095517,14.358,0
2.3938,2.3939,2.3938,193.84,0,0.0095555,14.359,0
2.394,2.394,2.394,227.81,0,0.0095592,14.36,0
2.3942,2.3942,2.3942,262.12,0,0.009563,14.361,0
2.3943,2.3944,2.3943,276.49,0,0.0095668,14.362,0
2.3945,2.3945,2.3945,285.57,0,0.0095706,14.363,0
2.3947,2.3947,2.3947,288.57,0,0.0095743,14.364,0
2.3948,2.3949,2.3948,278.39,0,0.0095781,14.365,0
2.395,2.395,2.395,263.61,0,0.0095819,14.366,0
2.3952,2.3952,2.3952,241.22,0,0.0095856,14.367,0
2.3953,2.3954,2.3953,216.11,0,0.0095894,14.369,0
2.3955,2.3955,2.3955,195.13,0,0.0095932,14.37,0
2.3957,2.3957,2.3957,175.41,0,0.009597,14.371,0
2.3958,2.3959,2.3958,158.84,0,0.0096007,14.372,0
2.396,2.396,2.396,144.67,0,0.0096045,14.373,0
2.3962,2.3962,2.3962,129.09,0,0.0096083,14.374,0
2.3963,2.3964,2.3963,115.52,0,0.009612,14.375,0
2.3965,2.3965,2.3965,102.56,0,0.0096158,14.376,0
2.3967,2.3967,2.3967,90.592,0,0.0096196,14.377,0
2.3968,2.3969,2.3968,78.774,0,0.0096234,14.378,0
2.397,2.397,2.397,67.678,0,0.0096271,14.379,0
2.3972,2.3972,2.3972,55.138,0,0.0096309,14.38,0
2.3973,2.3974,2.3973,44.498,0,0.0096347,14.381,0
2.3975,2.3975,2.3975,36.138,0,0.0096384,14.382,0
2.3977,2.3977,2.3977,0,0,0.0096422,14.383,0
2.3978,2.3979,2.3978,0,0,0.009646,14.384,0
2.398,2.398,2.398,0,0,0.0096498,14.385,0
2.3982,2.3982,2.3982,0,0,0.0096535,14.386,0
2.3983,2.3984,2.3983,0,0,0.0096573,14.388,0
2.3985,2.3985,2.3985,0,0,0.0096611,14.389,0
2.3987,2.3987,2.3987,0,0,0.0096648,14.39,0
2.3988,2.3989,2.3988,0,0,0.0096686,14.391,0
2.399,2.399,2.399,0,0,0.0096724,14.392,0
2.3992,2.3992,2.3992,0,0,0.0096762,14.393,0
2.3993,2.3994,2.3993,0,0,0.0096799,14.394,0
2.3995,2.3995,2.3995,0,0,0.0096837,14.395,0
2.3997,2.3997,2.3997,0,0,0.0096875,14.396,0
2.3998,2.3999,2.3998,0,0,0.0096913,14.397,0
2.4,2.4,2.4,0,0,0.009695,14.398,0
2.4002,2.4002,2.4002,0,0,0.0096988,14.399,0
2.4003,2.4004,2.4003,0,0,0.0097026,14.4,0
2.4005,2.4005,2.4005,0,0,0.0097063,14.401,0
2.4007,2.4007,2.4007,0,0,0.0097101,14.402,0
2.4008,2.4009,2.4008,0,0,0.0097139,14.403,0
2.401,2.401,2.401,0,0,0.0097177,14.404,0
2.4012,2.4012,2.4012,0,0,0.0097214,14.405,0
2.4013,2.4014,2.4013,0,0,0.0097252,14.407,0
2.4015,2.4015,2.4015,0,0,0.009729,14.408,0
2.4017,2.4017,2.4017,0,0,0.0097328,14.41,0
2.4018,2.4019,2.4018,0,0,0.0097367,14.411,0
2.402,2.402,2.402,0,0,0.0097405,14.413,0
2.4022,2.4022,2.4022,0,0,0.0097443,14.414,0
2.4023,2.4024,2.4023,0,0,0.0097481,14.416,0
2.4025,2.4025,2.4025,0,0,0.0097519,14.417,0
2.4027,2.4027,2.4027,0,0,0.0097558,14.419,0
2.4028,2.4029,2.4028,0,0,0.0097596,14.42,0
2.403,2.403,2.403,0,0,0.0097634,14.422,0
2.4032,2.4032,2.4032,0,0,0.0097672,14.423,0
2.4033,2.4034,2.4033,0,0,0.0097711,14.425,0
2.4035,2.4035,2.4035,0,0,0.0097749,14.426,0
2.4037,2.4037,2.4037,0,0,0.0097787,14.428,0
2.4038,2.4039,2.4038,0,0,0.0097825,14.429,0
2.404,2.404,2.404,0,0,0.0097863,14.431,0
2.4042,2.4042,2.4042,0,0,0.0097902,14.432,0
2.4043,2.4044,2.4043,0,0,0.009794,14.434,0
2.4045,2.4045,2.4045,0,0,0.0097978,14.435,0
2.4047,2.4047,2.4047,0,0,0.0098016,14.437,0
2.4048,2.4049,2.4048,0,0,0.0098055,14.438,0
2.405,2.405,2.405,0,0,0.0098093,14.44,0
2.4052,2.4052,2.4052,0,0,0.0098131,14.441,0
2.4053,2.4054,2.4053,0,0,0.0098169,14.443,0
2.4055,2.4055,2.4055,0,0,0.0098207,14.444,0
2.4057,2.4057,2.4057,0,0,0.0098246,14.446,0
2.4058,2.4059,2.4058,0,0,0.0098284,14.447,0
2.406,2.406,2.406,0,0,0.0098322,14.449,0
2.4062,2.4062,2.4062,0,0,0.009836,14.45,0
2.4063,2.4064,2.4063,0,62.624,0.0098399,14.452,0
2.4065,2.4065,2.4065,0,45.638,0.0098437,14.453,0
2.4067,2.4067,2.4067,0,0,0.0098475,14.455,0
2.4068,2.4069,2.4068,0,0,0.0098513,14.456,0
2.407,2.407,2.407,0,0,0.0098551,14.458,0
2.4072,2.4072,2.4072,0,36.062,0.009859,14.459,0
2.4073,2.4074,2.4073,0,62.548,0.0098628,14.461,0
2.4075,2.4075,2.4075,0,104.04,0.0098666,14.462,0
2.4077,2.4077,2.4077,0,134.94,0.0098704,14.464,0
2.4078,2.4079,2.4078,0,162.15,0.0098743,14.465,0
2.408,2.408,2.408,0,199.84,0.0098781,14.467,0
2.4082,2.4082,2.4082,0,221.46,0.0098819,14.468,0
2.4083,2.4084,2.4083,0,242.97,0.0098857,14.47,0
2.4085,2.4085,2.4085,0,244.68,0.0098895,14.471,0
2.4087,2.4087,2.4087,0,239.4,0.0098934,14.473,0
2.4088,2.4089,2.4088,0,227.73,0.0098972,14.474,0
2.409,2.409,2.409,0,204.78,0.009901,14.476,0
2.4092,2.4092,2.4092,0,183.92,0.0099048,14.477,0
2.4093,2.4094,2.4093,0,165.34,0.0099087,14.479,0
2.4095,2.4095,2.4095,0,147.06,0.0099125,14.48,0
2.4097,2.4097,2.4097,0,131.18,0.0099163,14.482,0
2.4098,2.4099,2.4098,0,117.69,0.0099201,14.483,0
2.41,2.41,2.41,0,104.61,0.0099239,14.485,0
2.4102,2.4102,2.4102,0,91.01,0.0099278,14.486,0
2.4103,2.4104,2.4103,0,78.698,0.0099316,14.488,0
2.4105,2.4105,2.4105,0,67.906,0.0099354,14.489,0
2.4107,2.4107,2.4107,0,58.026,0.0099392,14.491,0
2.4108,2.4109,2.4108,0,47.348,0.0099431,14.492,0
2.411,2.411,2.411,0,38.304,0.0099469,14.494,0
2.4112,2.4112,2.4112,0,30.856,0.0099507,14.495,0
2.4113,2.4114,2.4113,0,0,0.0099545,14.497,0
2.4115,2.4115,2.4115,0,0,0.0099583,14.498,0
2.4117,2.4117,2.4117,0,0,0.0099622,14.5,0
2.4118,2.4119,2.4118,0,0,0.009966,14.501,0
2.412,2.412,2.412,0,0,0.0099698,14.503,0
2.4122,2.4122,2.4122,0,0,0.0099736,14.504,0
2.4123,2.4124,2.4123,0,0,0.0099775,14.506,0
2.4125,2.4125,2.4125,0,0,0.0099813,14.507,0
2.4127,2.4127,2.4127,0,0,0.0099851,14.509,0
2.4128,2.4129,2.4128,0,0,0.0099889,14.51,0
2.413,2.413,2.413,0,0,0.0099927,14.512,0
2.4132,2.4132,2.4132,0,0,0.0099966,14.513,0
2.4133,2.4134,2.4133,0,0,0.01,14.515,0
2.4135,2.4135,2.4135,0,0,0.010004,14.516,0
2.4137,2.4137,2.4137,0,0,0.010008,14.518,0
2.4138,2.4139,2.4138,0,0,0.010012,14.519,0
2.414,2.414,2.414,0,0,0.010016,14.521,0
2.4142,2.4142,2.4142,0,0,0.010019,14.522,0
2.4143,2.4144,2.4143,0,0,0.010023,14.524,0
2.4145,2.4145,2.4145,0,0,0.010027,14.525,0
2.4147,2.4147,2.4147,0,0,0.010031,14.527,0
2.4148,2.4149,2.4148,0,0,0.010035,14.528,0
2.415,2.415,2.415,0,0,0.010039,14.53,0
2.4152,2.4152,2.4152,0,0,0.010042,14.531,0
2.4153,2.4154,2.4153,36.708,0,0.010046,14.533,0
2.4155,2.4155,2.4155,64.22,0,0.01005,14.534,0
2.4157,2.4157,2.4157,52.098,0,0.010054,14.536,0
2.4158,2.4159,2.4158,43.434,0,0.010058,14.537,0
2.416,2.416,2.416,53.2,0,0.010062,14.539,0
2.4162,2.4162,2.4162,74.594,0,0.010065,14.54,0
2.4163,2.4164,2.4163,115.48,0,0.010069,14.542,0
2.4165,2.4165,2.4165,156.6,0,0.010073,14.543,0
2.4167,2.4167,2.4167,192.17,0,0.010077,14.545,0
2.4168,2.4169,2.4168,236.85,0,0.010081,14.546,0
2.417,2.417,2.417,252.43,0,0.010084,14.548,0
2.4172,2.4172,2.4172,260.22,0,0.010088,14.549,0
2.4173,2.4174,2.4173,262.35,0,0.010092,14.551,0
2.4175,2.4175,2.4175,256.23,0,0.010096,14.552,0
2.4177,2.4177,2.4177,248.18,0,0.0101,14.554,0
2.4178,2.4179,2.4178,233.28,0,0.010104,14.555,0
2.418,2.418,2.418,212.76,0,0.010107,14.557,0
2.4182,2.4182,2.4182,197.07,0,0.010112,14.558,0
2.4183,2.4184,2.4183,182.29,0,0.010117,14.558,0
2.4185,2.4185,2.4185,167.47,0,0.010122,14.559,0
2.4187,2.4187,2.4187,152.68,0,0.010127,14.56,0
2.4188,2.4189,2.4188,136.34,0,0.010132,14.56,0
2.419,2.419,2.419,121.03,0,0.010137,14.561,0
2.4192,2.4192,2.4192,106.55,0,0.010142,14.562,0
2.4193,2.4194,2.4193,91.656,0,0.010147,14.562,0
2.4195,2.4195,2.4195,79.382,0,0.010152,14.563,0
2.4197,2.4197,2.4197,64.904,0,0.010157,14.564,0
2.4198,2.4199,2.4198,53.846,0,0.010162,14.564,0
2.42,2.42,2.42,42.18,0,0.010167,14.565,0
2.4202,2.4202,2.4202,33.554,0,0.010172,14.566,0
2.4203,2.4204,2.4203,0,0,0.010177,14.567,0
2.4205,2.4205,2.4205,0,0,0.010182,14.567,0
2.4207,2.4207,2.4207,0,0,0.010187,14.568,0
2.4208,2.4209,2.4208,0,0,0.010192,14.569,0
2.421,2.421,2.421,0,0,0.010197,14.569,0
2.4212,2.4212,2.4212,0,0,0.010202,14.57,0
2.4213,2.4214,2.4213,0,0,0.010207,14.571,0
2.4215,2.4215,2.4215,0,0,0.010212,14.571,0
2.4217,2.4217,2.4217,0,0,0.010217,14.572,0
2.4218,2.4219,2.4218,0,0,0.010222,14.573,0
2.422,2.422,2.422,0,0,0.010227,14.573,0
2.4222,2.4222,2.4222,0,0,0.010232,14.574,0
2.4223,2.4224,2.4223,0,0,0.010237,14.575,0
2.4225,2.4225,2.4225,0,0,0.010242,14.575,0
2.4227,2.4227,2.4227,0,0,0.010247,14.576,0
2.4228,2.4229,2.4228,0,0,0.010252,14.577,0
2.423,2.423,2.423,0,0,0.010257,14.577,0
2.4232,2.4232,2.4232,0,0,0.010262,14.578,0
2.4233,2.4234,2.4233,0,0,0.010267,14.579,0
2.4235,2.4235,2.4235,0,0,0.010272,14.579,0
2.4237,2.4237,2.4237,0,0,0.010277,14.58,0
2.4238,2.4239,2.4238,0,0,0.010282,14.581,0
2.424,2.424,2.424,0,0,0.010287,14.581,0
2.4242,2.4242,2.4242,0,0,0.010292,14.582,0
2.4243,2.4244,2.4243,0,0,0.010297,14.583,0
2.4245,2.4245,2.4245,0,0,0.010302,14.583,0
2.4247,2.4247,2.4247,0,0,0.010307,14.584,0
2.4248,2.4249,2.4248,0,0,0.010312,14.585,0
2.425,2.425,2.425,0,0,0.010317,14.586,0
2.4252,2.4252,2.4252,0,0,0.010322,14.586,0
2.4253,2.4254,2.4253,0,0,0.010327,14.587,0
2.4255,2.4255,2.4255,0,0,0.010332,14.588,0
2.4257,2.4257,2.4257,0,0,0.010337,14.588,0
2.4258,2.4259,2.4258,0,0,0.010342,14.589,0
2.426,2.426,2.426,0,0,0.010347,14.59,0
2.4262,2.4262,2.4262,0,0,0.010352,14.59,0
2.4263,2.4264,2.4263,0,0,0.010357,14.591,0
2.4265,2.4265,2.4265,0,0,0.010362,14.592,0
2.4267,2.4267,2.4267,0,0,0.010367,14.592,0
2.4268,2.4269,2.4268,0,0,0.010372,14.593,0
2.427,2.427,2.427,0,0,0.010377,14.594,0
2.4272,2.4272,2.4272,0,0,0.010382,14.594,0
2.4273,2.4274,2.4273,0,0,0.010387,14.595,0
2.4275,2.4275,2.4275,0,0,0.010392,14.596,0
2.4277,2.4277,2.4277,0,0,0.010397,14.596,0
2.4278,2.4279,2.4278,0,0,0.010402,14.597,0
2.428,2.428,2.428,0,0,0.010407,14.598,0
2.4282,2.4282,2.4282,0,0,0.010412,14.598,0
2.4283,2.4284,2.4283,0,0,0.010417,14.599,0
2.4285,2.4285,2.4285,0,0,0.010422,14.6,0
2.4287,2.4287,2.4287,0,0,0.010427,14.6,0
2.4288,2.4289,2.4288,0,0,0.010432,14.601,0
2.429,2.429,2.429,0,0,0.010437,14.602,0
2.4292,2.4292,2.4292,0,0,0.010442,14.602,0
2.4293,2.4294,2.4293,0,0,0.010447,14.603,0
2.4295,2.4295,2.4295,0,0,0.010452,14.604,0
2.4297,2.4297,2.4297,0,0,0.010457,14.604,0
2.4298,2.4299,2.4298,0,50.274,0.010462,14.605,0
2.43,2.43,2.43,0,68.666,0.010467,14.606,0
2.4302,2.4302,2.4302,0,62.662,0.010472,14.607,0
2.4303,2.4304,2.4303,0,62.928,0.010477,14.607,0
2.4305,2.4305,2.4305,0,82.308,0.010482,14.608,0
2.4307,2.4307,2.4307,0,118.86,0.010487,14.609,0
2.4308,2.4309,2.4308,0,154.13,0.010492,14.609,0
2.431,2.431,2.431,0,177.46,0.010497,14.61,0
2.4312,2.4312,2.4312,0,200.6,0.010502,14.611,0
2.4313,2.4314,2.4313,0,205.88,0.010507,14.611,0
2.4315,2.4315,2.4315,0,200.91,0.010512,14.612,0
2.4317,2.4317,2.4317,0,189.39,0.010517,14.613,0
2.4318,2.4319,2.4318,0,171.99,0.010522,14.613,0
2.432,2.432,2.432,0,155.31,0.010527,14.614,0
2.4322,2.4322,2.4322,0,134.6,0.010532,14.615,0
2.4323,2.4324,2.4323,0,118.14,0.010537,14.615,0
2.4325,2.4325,2.4325,0,106.78,0.010542,14.616,0
2.4327,2.4327,2.4327,0,95,0.010547,14.617,0
2.4328,2.4329,2.4328,0,84.36,0.010552,14.617,0
2.433,2.433,2.433,0,74.442,0.010557,14.618,0
2.4332,2.4332,2.4332,0,61.826,0.010562,14.619,0
2.4333,2.4334,2.4333,0,52.174,0.010567,14.619,0
2.4335,2.4335,2.4335,0,44.498,0.010571,14.62,0
2.4337,2.4337,2.4337,0,37.772,0.010576,14.621,0
2.4338,2.4339,2.4338,0,31.198,0.010581,14.621,0
2.434,2.434,2.434,0,0,0.010586,14.622,0
2.4342,2.4342,2.4342,0,0,0.010591,14.623,0
2.4343,2.4344,2.4343,0,0,0.010596,14.623,0
2.4345,2.4345,2.4345,0,0,0.010601,14.624,0
2.4347,2.4347,2.4347,0,0,0.010606,14.625,0
2.4348,2.4349,2.4348,0,0,0.010613,14.625,0
2.435,2.435,2.435,0,0,0.010619,14.625,0
2.4352,2.4352,2.4352,0,0,0.010625,14.626,0
2.4353,2.4354,2.4353,0,0,0.010632,14.626,0
2.4355,2.4355,2.4355,0,0,0.010638,14.626,0
2.4357,2.4357,2.4357,0,0,0.010644,14.626,0
2.4358,2.4359,2.4358,0,0,0.010651,14.627,0
2.436,2.436,2.436,0,0,0.010657,14.627,0
2.4362,2.4362,2.4362,0,0,0.010663,14.627,0
2.4363,2.4364,2.4363,0,0,0.01067,14.627,0
2.4365,2.4365,2.4365,0,0,0.010676,14.628,0
2.4367,2.4367,2.4367,0,0,0.010682,14.628,0
2.4368,2.4369,2.4368,0,0,0.010689,14.628,0
2.437,2.437,2.437,0,0,0.010695,14.628,0
2.4372,2.4372,2.4372,0,0,0.010701,14.629,0
